status,path,decision,category,rationale
??,docs/reports/goal435_v0_7_optix_native_prepared_db_dataset_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal435_v0_7_optix_native_prepared_db_dataset_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal436_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal436_v0_7_vulkan_native_prepared_db_dataset_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal436_v0_7_vulkan_native_prepared_db_dataset_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal436_vulkan_native_prepared_db_dataset_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal437_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal437_repeated_query_db_perf_summary_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal437_v0_7_rt_db_repeated_query_perf_gate_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal437_v0_7_rt_db_repeated_query_perf_gate_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal438_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal438_v0_7_release_gate_refresh_after_native_prepared_db_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal438_v0_7_release_gate_refresh_after_native_prepared_db_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal439_external_tester_report_intake_ledger_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal439_v0_7_external_tester_report_intake_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal440_embree_columnar_transfer_perf_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal440_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal440_v0_7_embree_columnar_prepared_db_dataset_transfer_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal440_v0_7_embree_columnar_prepared_db_dataset_transfer_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal441_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal441_optix_columnar_transfer_perf_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal441_v0_7_optix_columnar_prepared_db_dataset_transfer_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal441_v0_7_optix_columnar_prepared_db_dataset_transfer_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal442_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal442_v0_7_vulkan_columnar_prepared_db_dataset_transfer_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal442_v0_7_vulkan_columnar_prepared_db_dataset_transfer_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal442_vulkan_columnar_transfer_perf_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal443_columnar_repeated_query_perf_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal443_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal443_v0_7_columnar_repeated_query_perf_gate_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal443_v0_7_columnar_repeated_query_perf_gate_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal444_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal444_v0_7_release_docs_refresh_after_columnar_transfer_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal444_v0_7_release_docs_refresh_after_columnar_transfer_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal445_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal445_external_review_gemini_attempt_invalid_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal445_external_review_status_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal445_v0_7_high_level_prepared_db_columnar_default_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal445_v0_7_high_level_prepared_db_columnar_default_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal446_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal446_v0_7_post_columnar_db_regression_sweep_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal446_v0_7_post_columnar_db_regression_sweep_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal447_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal447_v0_7_db_columnar_packaging_readiness_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal447_v0_7_db_columnar_packaging_readiness_audit_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal448_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal448_v0_7_db_columnar_packaging_manifest_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal448_v0_7_db_columnar_packaging_manifest_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_external_review_gemini_attempt_invalid_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_external_review_status_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_packaging_manifest_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_v0_7_packaging_manifest_validation_gate_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal449_v0_7_packaging_manifest_validation_gate_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal450_columnar_repeated_query_perf_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal450_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal450_v0_7_linux_correctness_and_performance_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal450_v0_7_linux_correctness_and_performance_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal451_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal451_postgresql_baseline_index_audit_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal451_v0_7_postgresql_baseline_index_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal451_v0_7_postgresql_baseline_index_audit_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_external_review_gemini_attempt_overbroad_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_external_review_status_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_rtdl_vs_best_tested_postgresql_perf_rebase_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_v0_7_rtdl_vs_best_tested_postgresql_perf_rebase_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal452_v0_7_rtdl_vs_best_tested_postgresql_perf_rebase_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal453_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal453_v0_7_release_facing_performance_wording_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
